returncode	checker	bc_file	stdout_file	stderr_file	elapsed_seconds
0	dfree	workspace/tmux-bc/objects/cmd-queue.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-queue.dfree.stderr.txt	2.570
0	fileck	workspace/tmux-bc/objects/cmd-queue.bc	-	-	0.064
0	null-deref	workspace/tmux-bc/objects/cmd-queue.bc	-	-	2.520
0	leak	workspace/tmux-bc/objects/cmd-refresh-client.bc	-	-	0.032
0	dfree	workspace/tmux-bc/objects/cmd-refresh-client.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-refresh-client.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-refresh-client.bc	-	-	0.032
0	leak	workspace/tmux-bc/objects/cmd-rename-session.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/cmd-rename-session.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-rename-session.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-rename-session.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-rename-window.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/cmd-rename-window.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-rename-window.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-rename-window.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-resize-pane.bc	-	-	0.032
0	dfree	workspace/tmux-bc/objects/cmd-resize-pane.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-resize-pane.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-resize-pane.bc	-	-	0.032
0	leak	workspace/tmux-bc/objects/cmd-resize-window.bc	-	-	0.032
0	dfree	workspace/tmux-bc/objects/cmd-resize-window.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-resize-window.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-resize-window.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-respawn-pane.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-respawn-pane.leak.stderr.txt	0.032
0	dfree	workspace/tmux-bc/objects/cmd-respawn-pane.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-respawn-pane.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-respawn-pane.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-respawn-pane.null-deref.stderr.txt	0.032
0	leak	workspace/tmux-bc/objects/cmd-respawn-window.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-respawn-window.leak.stderr.txt	0.032
0	dfree	workspace/tmux-bc/objects/cmd-respawn-window.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-respawn-window.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-respawn-window.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-respawn-window.null-deref.stderr.txt	0.032
0	leak	workspace/tmux-bc/objects/cmd-rotate-window.bc	-	-	0.032
0	dfree	workspace/tmux-bc/objects/cmd-rotate-window.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-rotate-window.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-rotate-window.bc	-	-	0.032
0	leak	workspace/tmux-bc/objects/cmd-run-shell.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-run-shell.leak.stderr.txt	0.032
0	dfree	workspace/tmux-bc/objects/cmd-run-shell.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-run-shell.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-run-shell.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-run-shell.null-deref.stderr.txt	0.032
0	leak	workspace/tmux-bc/objects/cmd-save-buffer.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/cmd-save-buffer.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-save-buffer.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-save-buffer.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-select-layout.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/cmd-select-layout.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-select-layout.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-select-layout.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-select-pane.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-select-pane.leak.stderr.txt	0.032
0	dfree	workspace/tmux-bc/objects/cmd-select-pane.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-select-pane.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-select-pane.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-select-pane.null-deref.stderr.txt	0.032
0	leak	workspace/tmux-bc/objects/cmd-select-window.bc	-	-	0.032
0	dfree	workspace/tmux-bc/objects/cmd-select-window.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-select-window.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-select-window.bc	-	-	0.032
0	leak	workspace/tmux-bc/objects/cmd-send-keys.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-send-keys.leak.stderr.txt	0.032
0	dfree	workspace/tmux-bc/objects/cmd-send-keys.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-send-keys.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-send-keys.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-send-keys.null-deref.stderr.txt	0.032
0	leak	workspace/tmux-bc/objects/cmd-server-access.bc	-	-	0.032
0	dfree	workspace/tmux-bc/objects/cmd-server-access.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-server-access.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-server-access.bc	-	-	0.032
0	leak	workspace/tmux-bc/objects/cmd-set-buffer.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-set-buffer.leak.stderr.txt	0.032
0	dfree	workspace/tmux-bc/objects/cmd-set-buffer.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-set-buffer.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-set-buffer.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-set-buffer.null-deref.stderr.txt	0.032
0	leak	workspace/tmux-bc/objects/cmd-set-environment.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/cmd-set-environment.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-set-environment.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-set-environment.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-set-option.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-set-option.leak.stderr.txt	0.032
0	dfree	workspace/tmux-bc/objects/cmd-set-option.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-set-option.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-set-option.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-set-option.null-deref.stderr.txt	0.032
0	leak	workspace/tmux-bc/objects/cmd-show-environment.bc	-	-	0.032
0	dfree	workspace/tmux-bc/objects/cmd-show-environment.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-show-environment.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-show-environment.bc	-	-	0.032
0	leak	workspace/tmux-bc/objects/cmd-show-messages.bc	-	-	0.032
0	dfree	workspace/tmux-bc/objects/cmd-show-messages.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-show-messages.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-show-messages.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-show-options.bc	-	-	0.032
0	dfree	workspace/tmux-bc/objects/cmd-show-options.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-show-options.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-show-options.bc	-	-	0.032
0	leak	workspace/tmux-bc/objects/cmd-show-prompt-history.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/cmd-show-prompt-history.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-show-prompt-history.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-show-prompt-history.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-source-file.bc	-	-	0.032
0	dfree	workspace/tmux-bc/objects/cmd-source-file.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-source-file.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-source-file.bc	-	-	0.032
0	leak	workspace/tmux-bc/objects/cmd-split-window.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-split-window.leak.stderr.txt	0.032
0	dfree	workspace/tmux-bc/objects/cmd-split-window.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-split-window.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-split-window.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-split-window.null-deref.stderr.txt	0.032
0	leak	workspace/tmux-bc/objects/cmd-swap-pane.bc	-	-	0.032
0	dfree	workspace/tmux-bc/objects/cmd-swap-pane.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-swap-pane.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-swap-pane.bc	-	-	0.032
0	leak	workspace/tmux-bc/objects/cmd-swap-window.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/cmd-swap-window.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-swap-window.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-swap-window.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-switch-client.bc	-	-	0.032
0	dfree	workspace/tmux-bc/objects/cmd-switch-client.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-switch-client.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-switch-client.bc	-	-	0.032
0	leak	workspace/tmux-bc/objects/cmd-unbind-key.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/cmd-unbind-key.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-unbind-key.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-unbind-key.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-wait-for.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-wait-for.leak.stderr.txt	5.325
0	dfree	workspace/tmux-bc/objects/cmd-wait-for.bc	-	-	5.375
0	fileck	workspace/tmux-bc/objects/cmd-wait-for.bc	-	-	0.064
0	null-deref	workspace/tmux-bc/objects/cmd-wait-for.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-wait-for.null-deref.stderr.txt	5.476
0	leak	workspace/tmux-bc/objects/cmd.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd.leak.stderr.txt	0.064
0	dfree	workspace/tmux-bc/objects/cmd.bc	-	-	0.064
0	fileck	workspace/tmux-bc/objects/cmd.bc	-	-	0.064
0	null-deref	workspace/tmux-bc/objects/cmd.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd.null-deref.stderr.txt	0.064
0	leak	workspace/tmux-bc/objects/colour.bc	-	-	0.114
0	dfree	workspace/tmux-bc/objects/colour.bc	-	-	0.114
0	fileck	workspace/tmux-bc/objects/colour.bc	-	-	0.114
0	null-deref	workspace/tmux-bc/objects/colour.bc	-	-	0.114
0	leak	workspace/tmux-bc/objects/compat/fdforkpty.bc	-	-	0.017
0	dfree	workspace/tmux-bc/objects/compat/fdforkpty.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/compat/fdforkpty.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/compat/fdforkpty.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/compat/fgetln.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/compat/fgetln.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/compat/fgetln.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/compat/fgetln.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/compat/freezero.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/compat/freezero.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/compat/freezero.bc	-	-	0.016
