returncode	checker	bc_file	stdout_file	stderr_file	elapsed_seconds
0	null-deref	workspace/vim-bc/objects/src/objects/fold.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__fold.null-deref.stderr.txt	0.164
0	leak	workspace/vim-bc/objects/src/objects/fuzzy.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__fuzzy.leak.stderr.txt	0.165
0	dfree	workspace/vim-bc/objects/src/objects/fuzzy.bc	-	-	0.125
0	fileck	workspace/vim-bc/objects/src/objects/fuzzy.bc	-	-	0.065
0	null-deref	workspace/vim-bc/objects/src/objects/fuzzy.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__fuzzy.null-deref.stderr.txt	0.165
0	leak	workspace/vim-bc/objects/src/objects/gc.bc	-	-	0.265
0	dfree	workspace/vim-bc/objects/src/objects/gc.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__gc.dfree.stderr.txt	0.265
0	fileck	workspace/vim-bc/objects/src/objects/gc.bc	-	-	0.064
0	null-deref	workspace/vim-bc/objects/src/objects/gc.bc	-	-	0.264
124	leak	workspace/vim-bc/objects/src/objects/getchar.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__getchar.leak.stderr.txt	120.003
124	dfree	workspace/vim-bc/objects/src/objects/getchar.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__getchar.dfree.stderr.txt	120.003
0	fileck	workspace/vim-bc/objects/src/objects/getchar.bc	-	-	0.164
124	null-deref	workspace/vim-bc/objects/src/objects/getchar.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__getchar.null-deref.stderr.txt	120.003
0	leak	workspace/vim-bc/objects/src/objects/gui_xim.bc	-	-	0.016
0	dfree	workspace/vim-bc/objects/src/objects/gui_xim.bc	-	-	0.016
0	fileck	workspace/vim-bc/objects/src/objects/gui_xim.bc	-	-	0.016
0	null-deref	workspace/vim-bc/objects/src/objects/gui_xim.bc	-	-	0.016
0	leak	workspace/vim-bc/objects/src/objects/hardcopy.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__hardcopy.leak.stderr.txt	0.515
0	dfree	workspace/vim-bc/objects/src/objects/hardcopy.bc	-	-	0.515
0	fileck	workspace/vim-bc/objects/src/objects/hardcopy.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__hardcopy.fileck.stderr.txt	0.365
0	null-deref	workspace/vim-bc/objects/src/objects/hardcopy.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__hardcopy.null-deref.stderr.txt	0.515
0	leak	workspace/vim-bc/objects/src/objects/hashtab.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__hashtab.leak.stderr.txt	0.033
0	dfree	workspace/vim-bc/objects/src/objects/hashtab.bc	-	-	0.032
0	fileck	workspace/vim-bc/objects/src/objects/hashtab.bc	-	-	0.032
0	null-deref	workspace/vim-bc/objects/src/objects/hashtab.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__hashtab.null-deref.stderr.txt	0.032
0	leak	workspace/vim-bc/objects/src/objects/help.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__help.leak.stderr.txt	0.114
0	dfree	workspace/vim-bc/objects/src/objects/help.bc	-	-	0.114
0	fileck	workspace/vim-bc/objects/src/objects/help.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__help.fileck.stderr.txt	0.115
0	null-deref	workspace/vim-bc/objects/src/objects/help.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__help.null-deref.stderr.txt	0.115
0	leak	workspace/vim-bc/objects/src/objects/highlight.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__highlight.leak.stderr.txt	6.182
0	dfree	workspace/vim-bc/objects/src/objects/highlight.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__highlight.dfree.stderr.txt	6.282
0	fileck	workspace/vim-bc/objects/src/objects/highlight.bc	-	-	0.265
0	null-deref	workspace/vim-bc/objects/src/objects/highlight.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__highlight.null-deref.stderr.txt	6.331
0	leak	workspace/vim-bc/objects/src/objects/if_cscope.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__if_cscope.leak.stderr.txt	1.468
0	dfree	workspace/vim-bc/objects/src/objects/if_cscope.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__if_cscope.dfree.stderr.txt	1.468
0	fileck	workspace/vim-bc/objects/src/objects/if_cscope.bc	-	-	0.114
0	null-deref	workspace/vim-bc/objects/src/objects/if_cscope.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__if_cscope.null-deref.stderr.txt	1.468
0	leak	workspace/vim-bc/objects/src/objects/if_xcmdsrv.bc	-	-	0.016
0	dfree	workspace/vim-bc/objects/src/objects/if_xcmdsrv.bc	-	-	0.016
0	fileck	workspace/vim-bc/objects/src/objects/if_xcmdsrv.bc	-	-	0.016
0	null-deref	workspace/vim-bc/objects/src/objects/if_xcmdsrv.bc	-	-	0.016
0	leak	workspace/vim-bc/objects/src/objects/indent.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__indent.leak.stderr.txt	0.164
0	dfree	workspace/vim-bc/objects/src/objects/indent.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__indent.dfree.stderr.txt	0.165
0	fileck	workspace/vim-bc/objects/src/objects/indent.bc	-	-	0.114
0	null-deref	workspace/vim-bc/objects/src/objects/indent.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__indent.null-deref.stderr.txt	0.164
124	leak	workspace/vim-bc/objects/src/objects/insexpand.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__insexpand.leak.stderr.txt	120.003
124	dfree	workspace/vim-bc/objects/src/objects/insexpand.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__insexpand.dfree.stderr.txt	120.002
0	fileck	workspace/vim-bc/objects/src/objects/insexpand.bc	-	-	0.416
124	null-deref	workspace/vim-bc/objects/src/objects/insexpand.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__insexpand.null-deref.stderr.txt	120.003
0	leak	workspace/vim-bc/objects/src/objects/job.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__job.leak.stderr.txt	0.165
0	dfree	workspace/vim-bc/objects/src/objects/job.bc	-	-	0.165
