returncode	checker	bc_file	stdout_file	stderr_file	elapsed_seconds
0	fileck	workspace/nasm-bc/bc/nasmlib/badenum.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/nasmlib/badenum.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/nasmlib/bsi.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/nasmlib/bsi.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/nasmlib/bsi.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/nasmlib/bsi.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/nasmlib/crc32b.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/nasmlib/crc32b.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/nasmlib/crc32b.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/nasmlib/crc32b.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/nasmlib/crc64.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/nasmlib/crc64.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/nasmlib/crc64.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/nasmlib/crc64.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/nasmlib/file.bc	-	-	0.032
0	dfree	workspace/nasm-bc/bc/nasmlib/file.bc	-	-	0.032
0	fileck	workspace/nasm-bc/bc/nasmlib/file.bc	-	-	0.032
0	null-deref	workspace/nasm-bc/bc/nasmlib/file.bc	-	-	0.032
0	leak	workspace/nasm-bc/bc/nasmlib/fileio.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/nasmlib/fileio.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/nasmlib/fileio.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/nasmlib/fileio.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/nasmlib/hashtbl.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__nasmlib__hashtbl.leak.stderr.txt	0.032
0	dfree	workspace/nasm-bc/bc/nasmlib/hashtbl.bc	-	-	0.032
0	fileck	workspace/nasm-bc/bc/nasmlib/hashtbl.bc	-	-	0.032
0	null-deref	workspace/nasm-bc/bc/nasmlib/hashtbl.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__nasmlib__hashtbl.null-deref.stderr.txt	0.032
0	leak	workspace/nasm-bc/bc/nasmlib/ilog2.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/nasmlib/ilog2.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/nasmlib/ilog2.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/nasmlib/ilog2.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/nasmlib/md5c.bc	-	-	0.064
0	dfree	workspace/nasm-bc/bc/nasmlib/md5c.bc	-	-	0.064
0	fileck	workspace/nasm-bc/bc/nasmlib/md5c.bc	-	-	0.064
0	null-deref	workspace/nasm-bc/bc/nasmlib/md5c.bc	-	-	0.064
0	leak	workspace/nasm-bc/bc/nasmlib/mmap.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/nasmlib/mmap.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/nasmlib/mmap.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/nasmlib/mmap.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/nasmlib/nctype.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/nasmlib/nctype.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/nasmlib/nctype.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/nasmlib/nctype.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/nasmlib/numstr.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/nasmlib/numstr.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/nasmlib/numstr.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/nasmlib/numstr.bc	-	-	0.016
