function	status	bc_file
server_destroy_pane	FOUND	workspace/tmux-bc/objects/server-fn.bc
server_destroy_session_group	FOUND	workspace/tmux-bc/objects/server-fn.bc
session_create	FOUND	workspace/tmux-bc/objects/session.bc
session_destroy	FOUND	workspace/tmux-bc/objects/session.bc
session_free	FOUND	workspace/tmux-bc/objects/session.bc
session_group_new	FOUND	workspace/tmux-bc/objects/session.bc
session_group_remove	FOUND	workspace/tmux-bc/objects/session.bc
sixel_free	NOT_FOUND	-
sixel_parse	NOT_FOUND	-
sixel_print	NOT_FOUND	-
spawn_pane	FOUND	workspace/tmux-bc/objects/spawn.bc
spawn_window	FOUND	workspace/tmux-bc/objects/spawn.bc
status_free	FOUND	workspace/tmux-bc/objects/status.bc
status_message_clear	FOUND	workspace/tmux-bc/objects/status.bc
status_pop_screen	FOUND	workspace/tmux-bc/objects/status.bc
status_prompt_clear	FOUND	workspace/tmux-bc/objects/status.bc
status_prompt_complete	FOUND	workspace/tmux-bc/objects/status.bc
status_prompt_complete_list	FOUND	workspace/tmux-bc/objects/status.bc
status_prompt_complete_prefix	FOUND	workspace/tmux-bc/objects/status.bc
status_prompt_complete_session	FOUND	workspace/tmux-bc/objects/status.bc
status_prompt_complete_window_menu	FOUND	workspace/tmux-bc/objects/status.bc
status_prompt_menu_callback	FOUND	workspace/tmux-bc/objects/status.bc
stravis	FOUND	workspace/tmux-bc/objects/vis.bc
strndup	NOT_FOUND	-
style_ranges_free	FOUND	workspace/tmux-bc/objects/style.bc
systemd_create_socket	NOT_FOUND	-
tty_free	FOUND	workspace/tmux-bc/objects/tty.bc
tty_keys_free	FOUND	workspace/tmux-bc/objects/tty-keys.bc
tty_keys_free1	FOUND	workspace/tmux-bc/objects/tty-keys.bc
tty_term_create	FOUND	workspace/tmux-bc/objects/tty-term.bc
tty_term_free	FOUND	workspace/tmux-bc/objects/tty-term.bc
tty_term_free_list	FOUND	workspace/tmux-bc/objects/tty-term.bc
utf8_fromcstr	FOUND	workspace/tmux-bc/objects/utf8.bc
utf8_padcstr	FOUND	workspace/tmux-bc/objects/utf8.bc
utf8_rpadcstr	FOUND	workspace/tmux-bc/objects/utf8.bc
utf8_sanitize	FOUND	workspace/tmux-bc/objects/utf8.bc
utf8_stravis	FOUND	workspace/tmux-bc/objects/utf8.bc
utf8_stravisx	FOUND	workspace/tmux-bc/objects/utf8.bc
utf8_tocstr	FOUND	workspace/tmux-bc/objects/utf8.bc
vasprintf	NOT_FOUND	-
window_buffer_finish_edit	FOUND	workspace/tmux-bc/objects/window-buffer.bc
window_buffer_free	FOUND	workspace/tmux-bc/objects/window-buffer.bc
window_buffer_free_item	FOUND	workspace/tmux-bc/objects/window-buffer.bc
window_client_free	FOUND	workspace/tmux-bc/objects/window-client.bc
window_client_free_item	FOUND	workspace/tmux-bc/objects/window-client.bc
window_clock_free	FOUND	workspace/tmux-bc/objects/window-clock.bc
window_copy_cellstring	FOUND	workspace/tmux-bc/objects/window-copy.bc
window_copy_clear_marks	FOUND	workspace/tmux-bc/objects/window-copy.bc
window_copy_clone_screen	FOUND	workspace/tmux-bc/objects/window-copy.bc
window_copy_common_init	FOUND	workspace/tmux-bc/objects/window-copy.bc
window_copy_copy_buffer	FOUND	workspace/tmux-bc/objects/window-copy.bc
window_copy_cursor_hyperlink_cb	FOUND	workspace/tmux-bc/objects/window-copy.bc
window_copy_free	FOUND	workspace/tmux-bc/objects/window-copy.bc
window_copy_get_hyperlink	FOUND	workspace/tmux-bc/objects/window-copy.bc
window_copy_get_line	FOUND	workspace/tmux-bc/objects/window-copy.bc
window_copy_get_selection	FOUND	workspace/tmux-bc/objects/window-copy.bc
window_copy_get_word	FOUND	workspace/tmux-bc/objects/window-copy.bc
window_copy_init	FOUND	workspace/tmux-bc/objects/window-copy.bc
