function	status	bc_file
mf_new	FOUND	workspace/vim-bc/objects/src/objects/memfile.bc
mf_open	FOUND	workspace/vim-bc/objects/src/objects/memfile.bc
mf_release	FOUND	workspace/vim-bc/objects/src/objects/memfile.bc
mf_release_all	FOUND	workspace/vim-bc/objects/src/objects/memfile.bc
mf_rem_free	FOUND	workspace/vim-bc/objects/src/objects/memfile.bc
ml_close	FOUND	workspace/vim-bc/objects/src/objects/memline.bc
ml_close_all	FOUND	workspace/vim-bc/objects/src/objects/memline.bc
ml_crypt_prepare	FOUND	workspace/vim-bc/objects/src/objects/memline.bc
ml_delete	FOUND	workspace/vim-bc/objects/src/objects/memline.bc
ml_delete_flags	FOUND	workspace/vim-bc/objects/src/objects/memline.bc
ml_delete_int	FOUND	workspace/vim-bc/objects/src/objects/memline.bc
ml_encrypt_data	FOUND	workspace/vim-bc/objects/src/objects/memline.bc
ml_new_data	FOUND	workspace/vim-bc/objects/src/objects/memline.bc
ml_new_ptr	FOUND	workspace/vim-bc/objects/src/objects/memline.bc
msg_strtrunc	FOUND	workspace/vim-bc/objects/src/objects/message.bc
mzscheme_buffer_free	NOT_FOUND	-
nb_free	FOUND	workspace/vim-bc/objects/src/objects/netbeans.bc
nb_unquote	FOUND	workspace/vim-bc/objects/src/objects/netbeans.bc
new_frame	FOUND	workspace/vim-bc/objects/src/objects/window.bc
new_scope	FOUND	workspace/vim-bc/objects/src/objects/vim9cmds.bc
new_script_vars	FOUND	workspace/vim-bc/objects/src/objects/evalvars.bc
next_fenc	FOUND	workspace/vim-bc/objects/src/objects/fileio.bc
nfa_get_match_text	FOUND	workspace/vim-bc/objects/src/objects/regexp.bc
nfa_regcomp	FOUND	workspace/vim-bc/objects/src/objects/regexp.bc
normalize_encoding_name	FOUND	workspace/vim-bc/objects/src/objects/strings.bc
obj_method_to_partial_tv	FOUND	workspace/vim-bc/objects/src/objects/vim9class.bc
object2string	FOUND	workspace/vim-bc/objects/src/objects/vim9class.bc
object_free	FOUND	workspace/vim-bc/objects/src/objects/vim9class.bc
object_free_contents	FOUND	workspace/vim-bc/objects/src/objects/vim9class.bc
object_free_items	FOUND	workspace/vim-bc/objects/src/objects/vim9class.bc
object_free_nonref	FOUND	workspace/vim-bc/objects/src/objects/vim9class.bc
object_free_object	FOUND	workspace/vim-bc/objects/src/objects/vim9class.bc
object_tv2string	FOUND	workspace/vim-bc/objects/src/objects/eval.bc
object_unref	FOUND	workspace/vim-bc/objects/src/objects/vim9class.bc
open_pty	FOUND	workspace/vim-bc/objects/src/objects/os_unix.bc
open_spellbuf	FOUND	workspace/vim-bc/objects/src/objects/spell.bc
parse_compl_arg	FOUND	workspace/vim-bc/objects/src/objects/usercmd.bc
parse_generic_func_type_args	FOUND	workspace/vim-bc/objects/src/objects/vim9generics.bc
partial_free	FOUND	workspace/vim-bc/objects/src/objects/eval.bc
partial_tv2string	FOUND	workspace/vim-bc/objects/src/objects/eval.bc
partial_unref	FOUND	workspace/vim-bc/objects/src/objects/eval.bc
popup_close_and_callback	FOUND	workspace/vim-bc/objects/src/objects/popupwin.bc
popup_create	FOUND	workspace/vim-bc/objects/src/objects/popupwin.bc
popup_create_preview_window	FOUND	workspace/vim-bc/objects/src/objects/popupwin.bc
popup_free	FOUND	workspace/vim-bc/objects/src/objects/popupwin.bc
popup_mode_name	FOUND	workspace/vim-bc/objects/src/objects/menu.bc
py3_get_system_libname	NOT_FOUND	-
py_dict_alloc	NOT_FOUND	-
py_list_alloc	NOT_FOUND	-
py_tuple_alloc	NOT_FOUND	-
python3_buffer_free	NOT_FOUND	-
python_buffer_free	NOT_FOUND	-
qf_alloc_fields	FOUND	workspace/vim-bc/objects/src/objects/quickfix.bc
qf_alloc_list_stack	FOUND	workspace/vim-bc/objects/src/objects/quickfix.bc
qf_alloc_stack	FOUND	workspace/vim-bc/objects/src/objects/quickfix.bc
qf_clean_dir_stack	FOUND	workspace/vim-bc/objects/src/objects/quickfix.bc
