function	status	bc_file
OpenFilesScreen_getProcessData	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
OpenFilesScreen_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/OpenFilesScreen.bc
OpenFilesScreen_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
OpenFiles_Data_clear	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/OpenFilesScreen.bc
OpenFiles_Data_clear	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
OptionItem_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/OptionItem.bc
OptionItem_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
PCPDynamicColumn_new	NOT_FOUND	-
PCPDynamicMeter_free	NOT_FOUND	-
PCPDynamicMeter_new	NOT_FOUND	-
PCPDynamicScreen_done	NOT_FOUND	-
PCPDynamicScreen_new	NOT_FOUND	-
PCPDynamicScreens_free	NOT_FOUND	-
PCPProcess_new	NOT_FOUND	-
Panel_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/Panel.bc
Panel_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
Panel_done	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/Panel.bc
Panel_done	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
Platform_getProcessEnv	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/linux/Platform.bc
Platform_getProcessEnv	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
ProcessLocksScreen_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/ProcessLocksScreen.bc
ProcessLocksScreen_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
ProcessLocksScreen_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/ProcessLocksScreen.bc
ProcessLocksScreen_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
