function	status	bc_file
pcre_keyvalue_buffer_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-keyvalue.bc
pcre_keyvalue_buffer_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t/test_keyvalue.bc
pcre_keyvalue_buffer_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-keyvalue.bc
plugins_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-plugin.bc
plugins_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-plugin.bc
request_free_data	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-reqpool.bc
request_free_data	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-reqpool.bc
request_pool_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-reqpool.bc
request_pool_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-reqpool.bc
script_cache_free_data	NOT_FOUND	-
script_cache_load_script	NOT_FOUND	-
script_free	NOT_FOUND	-
server_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-server.bc
splaytree_delete	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-algo_splaytree.bc
splaytree_delete	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-algo_splaytree.bc
splaytree_insert_splayed	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-algo_splaytree.bc
splaytree_insert_splayed	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-algo_splaytree.bc
stat_cache_delete_entry	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-stat_cache.bc
stat_cache_delete_entry	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-stat_cache.bc
stat_cache_entry_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-stat_cache.bc
stat_cache_entry_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-stat_cache.bc
stat_cache_init_fam	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-stat_cache.bc
stat_cache_init_fam	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-stat_cache.bc
stat_cache_sptree_node_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-stat_cache.bc
stat_cache_sptree_node_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-stat_cache.bc
vector_free	NOT_FOUND	-
vhostdb_cache_entry_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_vhostdb.bc
vhostdb_cache_entry_init	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_vhostdb.bc
vhostdb_cache_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_vhostdb.bc
wstunnel_handler_ctx_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_wstunnel.bc
